trade_date,universe_count,up_count,down_count,pct_up_4_5,pct_down_4_5,ratio_4_5,pct_above_sma10,pct_above_ema10,ma10_count,pct_above_sma20,pct_above_ema20,ma20_count,pct_above_sma50,pct_above_ema50,ma50_count,pct_above_sma200,pct_above_ema200,ma200_count,hl_count,pct_52w_high,pct_52w_low
2022-04-27,323,13,7,4.0248,2.1672,185.71,31.8885,34.9845,323,40.0621,43.4783,322,62.6168,50.7788,321,,,0,315,1.2698,0.6349
2022-04-28,323,11,3,3.4056,0.9288,366.67,42.4149,44.582,323,42.8571,49.3789,322,65.109,52.0249,321,,,0,315,1.9048,0.3175
2022-04-29,323,6,9,1.8576,2.7864,66.67,37.4613,35.2941,323,36.0248,45.0311,322,60.4361,45.1713,321,,,0,315,1.9048,0.9524
2022-05-02,323,9,12,2.7864,3.7152,75.0,30.3406,27.5542,323,31.677,37.8882,322,54.8287,42.6791,321,46.6887,48.3444,302,315,2.2222,1.5873
2022-05-04,323,3,34,0.9288,10.5263,8.82,15.1703,14.8607,323,17.3913,22.3602,322,45.1713,33.6449,321,40.7285,39.7351,302,315,0.3175,4.4444
2022-05-05,323,8,11,2.4768,3.4056,72.73,14.2415,15.4799,323,15.2174,20.4969,322,43.3022,33.3333,321,39.404,39.0728,302,315,0.0,3.8095
2022-05-06,323,3,37,0.9288,11.4551,8.11,8.6687,8.6687,323,9.9379,12.1118,322,31.1526,23.053,321,33.7748,34.4371,302,316,0.0,7.5949
2022-05-09,323,3,31,0.9288,9.5975,9.68,4.9536,5.5728,323,6.8323,8.0745,322,24.9221,16.8224,321,29.4702,29.8013,302,317,0.0,9.4637
2022-05-10,323,3,36,0.9288,11.1455,8.33,2.7864,3.7152,323,4.644,6.5015,323,21.8069,14.0187,321,27.0627,26.4026,303,318,0.0,16.6667
2022-05-11,324,8,51,2.4691,15.7407,15.69,3.4056,4.0248,323,3.4056,4.9536,323,16.8224,9.3458,321,25.4125,23.7624,303,318,0.0,17.2956
2022-05-12,324,3,50,0.9259,15.4321,6.0,1.2384,1.2384,323,1.8576,2.1672,323,10.5919,6.5421,321,23.4323,20.462,303,318,0.0,19.4969
2022-05-13,324,38,7,11.7284,2.1605,542.86,7.4303,6.8111,323,4.644,6.5015,323,16.5109,9.9688,321,26.0726,23.1023,303,318,0.0,8.805
2022-05-16,324,38,9,11.7284,2.7778,422.22,20.1238,21.0526,323,9.5975,15.1703,323,20.5607,14.9533,321,27.0627,25.4125,303,318,0.0,5.9748
2022-05-17,324,67,0,20.679,0.0,,52.9412,48.6068,323,17.6471,24.4582,323,25.5452,22.7414,321,30.033,31.0231,303,319,0.627,1.2539
2022-05-18,325,21,7,6.4615,2.1538,300.0,64.0867,51.7028,323,22.6006,28.7926,323,28.3489,23.9875,321,31.6832,32.6733,303,319,2.1944,1.5674
2022-05-19,325,3,51,0.9231,15.6923,5.88,38.0805,26.6254,323,14.5511,17.9567,323,20.5607,18.6916,321,29.703,30.6931,303,319,0.627,9.0909
2022-05-20,325,44,1,13.5385,0.3077,4399.9,68.7307,52.6316,323,29.4118,32.8173,323,27.1028,26.1682,321,33.3333,35.3135,303,320,2.1875,1.25
2022-05-23,325,13,19,4.0,5.8462,68.42,66.0494,43.8272,324,29.4118,33.1269,323,26.7913,27.1028,321,32.3432,33.3333,303,320,0.625,4.375
2022-05-24,325,0,20,0.0,6.1538,0.0,48.4568,32.716,324,25.0774,26.3158,323,21.1838,21.1838,321,31.0231,29.703,303,320,0.625,6.875
2022-05-25,326,6,67,1.8405,20.5521,8.96,25.3086,14.5062,324,17.6471,14.8607,323,16.1994,15.2648,321,25.0825,25.4125,303,320,0.0,16.875
2022-05-26,326,30,7,9.2025,2.1472,428.58,33.3333,28.7037,324,23.839,22.6006,323,19.9377,18.6916,321,28.0528,27.7228,303,320,0.0,6.5625
2022-05-27,326,31,3,9.5092,0.9202,1033.38,45.0617,45.9877,324,35.6037,33.1269,323,23.053,22.1184,321,29.703,29.703,303,320,0.0,1.25
2022-05-30,327,47,3,14.3731,0.9174,1566.72,63.3846,67.6923,325,54.7988,49.8452,323,28.6604,31.1526,321,32.6733,32.3432,303,320,1.25,1.25
2022-05-31,327,29,5,8.8685,1.5291,579.98,68.9231,69.5385,325,59.1331,50.774,323,32.0872,35.514,321,33.0033,33.9934,303,320,2.1875,1.5625
2022-06-01,327,21,3,6.422,0.9174,700.02,72.6154,68.6154,325,65.6347,53.5604,323,31.4642,36.1371,321,34.6535,35.6436,303,320,2.8125,0.3125
2022-06-02,327,18,1,5.5046,0.3058,1800.07,73.5385,71.3846,325,71.517,60.0619,323,36.4486,39.8754,321,34.6535,35.6436,303,320,1.5625,0.625
2022-06-03,327,6,8,1.8349,2.4465,75.0,65.2308,56.9231,325,65.3251,49.226,323,30.2181,31.7757,321,33.3333,32.6733,303,320,0.625,3.125
2022-06-06,327,10,6,3.0581,1.8349,166.66,58.2822,50.9202,326,59.8765,47.5309,324,28.0374,31.4642,321,32.2368,33.2237,304,320,1.5625,3.75
2022-06-07,327,4,2,1.2232,0.6116,200.0,46.319,34.0491,326,54.9383,35.4938,324,26.4798,27.7259,321,29.2763,31.25,304,320,1.875,5.0
2022-06-08,327,7,3,2.1407,0.9174,233.34,37.7301,38.0368,326,51.2346,37.963,324,25.4658,27.6398,322,28.9474,30.2632,304,320,0.9375,4.6875
2022-06-09,327,16,1,4.893,0.3058,1600.07,39.7554,44.0367,327,53.0864,41.358,324,26.087,30.1242,322,29.8361,30.4918,305,320,1.25,2.8125
2022-06-10,327,5,6,1.5291,1.8349,83.33,27.2171,33.3333,327,43.5185,33.3333,324,23.6025,29.1925,322,28.1046,28.7582,306,320,0.3125,3.75
2022-06-13,327,0,79,0.0,24.159,0.0,7.6453,8.8685,327,20.6154,14.4615,325,14.5963,16.7702,322,22.4756,22.8013,307,320,0.0,11.5625
2022-06-14,327,6,8,1.8349,2.4465,75.0,8.5627,11.0092,327,20.0,12.9231,325,14.2857,16.1491,322,22.4756,21.4984,307,320,0.625,10.3125
2022-06-15,327,9,1,2.7523,0.3058,900.03,14.9847,19.5719,327,24.3077,18.1538,325,15.2174,17.3913,322,23.7785,23.4528,307,320,0.625,5.625
2022-06-16,327,0,66,0.0,20.1835,0.0,5.8104,6.422,327,8.9231,8.6154,325,9.3168,8.6957,322,17.2638,18.241,307,320,0.3125,18.4375
2022-06-17,327,5,19,1.5291,5.8104,26.32,8.2569,9.4801,327,10.1538,9.5385,325,9.9379,10.2484,322,16.6124,17.2638,307,320,0.3125,20.3125
2022-06-20,327,2,85,0.6116,25.9939,2.35,5.8104,6.1162,327,5.5215,4.6012,326,6.8323,6.5217,322,14.3322,12.3779,307,320,0.3125,26.25
2022-06-21,327,82,1,25.0765,0.3058,8200.29,18.6544,18.3486,327,12.8834,13.4969,326,10.5263,11.4551,323,15.9609,16.6124,307,320,0.0,1.25
2022-06-22,327,4,16,1.2232,4.893,25.0,17.4312,15.5963,327,7.6687,8.8957,326,10.2167,9.9071,323,16.6124,16.2866,307,320,0.3125,6.25
2022-06-23,327,18,2,5.5046,0.6116,900.03,34.8624,30.581,327,16.208,17.737,327,12.3839,12.6935,323,16.9381,17.2638,307,320,0.3125,2.1875
2022-06-24,327,21,1,6.422,0.3058,2100.07,60.5505,54.1284,327,24.4648,31.8043,327,15.1703,17.6471,323,18.8925,19.8697,307,320,0.0,1.25
2022-06-27,327,17,0,5.1988,0.0,,76.7584,68.5015,327,37.3089,43.4251,327,20.743,22.9102,323,21.1726,22.4756,307,320,0.0,0.625
2022-06-28,327,17,2,5.1988,0.6116,850.03,78.8991,67.5841,327,38.8379,45.8716,327,25.0774,25.6966,323,22.4756,23.7785,307,320,0.3125,1.5625
2022-06-29,327,6,4,1.8349,1.2232,150.01,76.1468,55.0459,327,39.4495,40.9786,327,23.2198,24.4582,323,22.8013,22.4756,307,320,0.625,1.875
2022-06-30,327,3,2,0.9174,0.6116,150.0,66.3609,45.5657,327,35.474,34.8624,327,25.0774,26.0062,323,20.8469,22.1498,307,320,0.0,3.4375
2022-07-01,327,6,4,1.8349,1.2232,150.01,69.7248,53.5168,327,44.9541,41.2844,327,26.0062,26.3158,323,22.3301,22.6537,309,320,0.625,2.1875
2022-07-04,327,16,2,4.893,0.6116,800.03,69.7248,65.1376,327,56.2691,52.5994,327,32.1981,31.8885,323,22.0065,23.301,309,321,0.9346,1.2461
2022-07-05,327,7,5,2.1407,1.5291,140.0,68.5015,63.9144,327,58.7156,53.5168,327,31.8885,34.9845,323,22.3301,24.5955,309,321,0.0,2.4922
2022-07-06,327,21,4,6.422,1.2232,525.02,74.0061,74.0061,327,68.5015,61.4679,327,39.9381,39.9381,323,24.2718,25.89,309,321,1.8692,0.9346
2022-07-07,327,32,0,9.7859,0.0,,84.4037,86.5443,327,82.8746,77.0642,327,48.2972,47.3684,323,26.2136,28.8026,309,321,2.1807,0.6231
2022-07-08,327,8,0,2.4465,0.0,,82.263,84.0979,327,83.4862,75.2294,327,50.1548,47.9876,323,26.8608,28.8026,309,321,0.9346,0.3115
2022-07-11,327,25,0,7.6453,0.0,,86.5443,86.8502,327,86.8502,80.4281,327,55.1084,54.1796,323,27.8317,31.068,309,321,3.1153,0.3115
2022-07-12,327,4,3,1.2232,0.9174,133.33,77.0642,76.1468,327,84.0979,75.2294,327,52.9412,49.8452,323,28.1553,30.4207,309,321,1.2461,0.6231
2022-07-13,327,7,2,2.1407,0.6116,350.02,76.4526,74.9235,327,85.6269,75.5352,327,56.0372,52.322,323,28.8026,33.0097,309,321,0.0,0.6231
2022-07-14,327,4,4,1.2232,1.2232,100.0,64.2202,61.1621,327,80.1223,65.7492,327,55.1084,47.0588,323,27.8317,31.7152,309,321,0.6231,1.8692
2022-07-15,327,13,1,3.9755,0.3058,1300.03,60.2446,64.8318,327,79.2049,66.6667,327,56.3467,52.0124,323,29.4498,34.6278,309,321,1.8692,1.2461
2022-07-18,327,24,0,7.3394,0.0,,77.9817,83.4862,327,86.5443,80.7339,327,68.5185,59.8765,324,31.3916,35.5987,309,321,2.1807,0.0
2022-07-19,327,21,0,6.422,0.0,,79.8165,83.792,327,89.6024,84.0979,327,70.9877,64.5062,324,33.3333,40.4531,309,321,3.4268,0.0
2022-07-20,327,19,1,5.8104,0.3058,1900.07,77.9817,83.792,327,88.3792,87.7676,327,76.5432,69.7531,324,34.6278,40.4531,309,321,0.9346,0.0
2022-07-21,327,17,2,5.1988,0.6116,850.03,85.6269,88.3792,327,90.5199,91.1315,327,78.7037,73.4568,324,38.1877,44.9838,309,321,2.4922,0.3115
2022-07-22,327,8,2,2.4465,0.6116,400.02,82.5688,85.3211,327,90.5199,89.9083,327,78.7037,73.4568,324,36.8932,46.6019,309,321,2.1807,0.6231
2022-07-25,327,6,3,1.8349,0.9174,200.01,73.0887,74.6177,327,86.2385,80.7339,327,77.8462,67.3846,325,37.2168,45.9547,309,321,3.1153,0.6231
2022-07-26,327,5,12,1.5291,3.6697,41.67,54.4343,54.1284,327,72.4771,68.5015,327,70.1538,60.9231,325,33.9806,42.7184,309,321,1.5576,0.9346
2022-07-27,327,8,0,2.4465,0.0,,58.104,62.3853,327,76.7584,74.3119,327,73.5385,64.3077,325,36.246,44.3366,309,321,2.1807,0.9346
2022-07-28,327,8,2,2.4465,0.6116,400.02,62.0795,69.419,327,76.7584,78.8991,327,77.5385,70.7692,325,39.3548,45.4839,310,321,1.8692,0.9346
2022-07-29,327,25,3,7.6453,0.9174,833.37,72.4771,80.7339,327,82.5688,84.4037,327,83.0769,76.0,325,42.9032,50.3226,310,321,3.4268,0.0
2022-08-01,327,34,2,10.3976,0.6116,1700.07,81.3456,87.156,327,88.3792,89.2966,327,88.9571,84.0491,326,46.7742,56.4516,310,321,4.6729,0.0
2022-08-02,327,18,4,5.5046,1.2232,450.02,78.2875,83.1804,327,86.8502,87.7676,327,90.4908,85.5828,326,48.0645,54.8387,310,321,4.0498,0.0
2022-08-03,327,10,6,3.0581,1.8349,166.66,70.3364,72.4771,327,77.9817,82.263,327,87.1166,80.6748,326,47.7419,53.5484,310,321,2.1807,0.3115
2022-08-04,327,14,3,4.2813,0.9174,466.68,64.8318,68.8073,327,76.7584,78.5933,327,86.5443,80.4281,327,47.7419,54.5161,310,321,2.1807,0.0
2022-08-05,327,12,6,3.6697,1.8349,199.99,65.7492,67.8899,327,73.3945,76.1468,327,84.4037,79.5107,327,47.0968,53.5484,310,321,3.4268,0.0
2022-08-08,327,15,5,4.5872,1.5291,299.99,67.5841,68.1957,327,72.7829,76.7584,327,82.8746,78.5933,327,48.7097,55.1613,310,321,4.0498,0.3115
2022-08-10,327,11,9,3.3639,2.7523,122.22,55.3517,60.2446,327,71.5596,74.9235,327,82.8746,78.5933,327,47.0968,52.9032,310,321,3.4268,0.0
2022-08-11,327,18,5,5.5046,1.5291,359.99,59.9388,63.9144,327,71.8654,75.2294,327,85.3211,79.5107,327,51.6129,55.8065,310,321,3.7383,0.0
2022-08-12,327,9,4,2.7523,1.2232,225.01,61.7737,69.1131,327,71.8654,76.1468,327,84.7095,79.8165,327,50.6452,56.129,310,321,4.0498,0.0
2022-08-16,327,19,4,5.8104,1.2232,475.02,68.1957,77.0642,327,76.4526,79.2049,327,86.8502,80.1223,327,53.871,59.3548,310,321,4.9844,0.0
2022-08-17,327,11,2,3.3639,0.6116,550.02,73.3945,79.8165,327,80.1223,84.7095,327,87.7676,85.6269,327,56.129,62.5806,310,321,1.8692,0.0
2022-08-18,327,6,0,1.8349,0.0,,74.6177,77.6758,327,80.4281,84.4037,327,87.7676,85.9327,327,58.3871,64.1935,310,321,1.5576,0.0
2022-08-19,327,4,5,1.2232,1.5291,79.99,58.104,58.104,327,69.7248,72.7829,327,85.6269,80.7339,327,55.8065,60.9677,310,322,1.5528,0.0
2022-08-22,327,8,11,2.4465,3.3639,72.73,33.6391,34.8624,327,51.3761,52.5994,327,80.4281,70.6422,327,50.3226,55.8065,310,322,1.5528,0.3106
2022-08-23,327,18,3,5.5046,0.9174,600.02,42.8135,48.318,327,58.7156,61.4679,327,82.8746,73.3945,327,55.1613,58.0645,310,322,2.1739,0.3106
2022-08-24,327,11,0,3.3639,0.0,,53.211,57.1865,327,62.0795,66.055,327,83.4862,76.7584,327,56.129,59.6774,310,322,2.795,0.3106
2022-08-25,327,14,3,4.2813,0.9174,466.68,55.6575,60.8563,327,62.3853,69.7248,327,84.4037,78.8991,327,59.0323,61.9355,310,322,2.4845,0.0
2022-08-26,327,14,3,4.2813,0.9174,466.68,59.9388,65.4434,327,67.2783,73.0887,327,85.6269,80.1223,327,59.6774,63.2258,310,322,2.4845,0.0
2022-08-29,328,13,4,3.9634,1.2195,325.0,45.8716,51.682,327,58.104,63.6086,327,82.263,76.1468,327,59.164,60.7717,311,322,3.7267,0.9317
2022-08-30,328,22,1,6.7073,0.3049,2199.84,69.7248,75.2294,327,71.8654,79.2049,327,84.4037,81.0398,327,62.0579,64.3087,311,322,7.1429,0.0
2022-09-01,328,21,4,6.4024,1.2195,525.0,73.0887,73.0887,327,70.6422,77.37,327,84.4037,82.263,327,62.0579,66.5595,311,322,6.2112,0.6211
2022-09-02,328,17,0,5.1829,0.0,,67.2783,63.6086,327,69.419,72.1713,327,83.1804,80.1223,327,60.2564,64.1026,312,323,5.2632,0.9288
2022-09-05,328,15,2,4.5732,0.6098,749.95,70.3364,68.5015,327,73.0887,75.841,327,85.0153,81.3456,327,62.1795,66.3462,312,323,8.6687,0.3096
2022-09-06,328,12,4,3.6585,1.2195,300.0,72.4771,69.7248,327,70.948,74.9235,327,83.792,81.6514,327,62.5,66.6667,312,323,4.3344,0.6192
2022-09-07,328,19,0,5.7927,0.0,,76.4526,75.841,327,75.2294,77.37,327,85.0153,84.4037,327,65.2866,68.4713,314,323,7.1207,0.3096
2022-09-08,328,13,1,3.9634,0.3049,1299.9,75.5352,77.6758,327,77.0642,81.0398,327,84.4037,85.0153,327,67.1975,71.9745,314,323,7.1207,0.3096
2022-09-09,328,7,6,2.1341,1.8293,116.66,70.7317,72.2561,328,74.9235,77.6758,327,82.8746,83.792,327,66.6667,70.1587,315,323,6.192,0.3096
2022-09-12,328,14,2,4.2683,0.6098,699.95,74.3902,76.2195,328,78.2875,81.9572,327,85.9327,86.5443,327,69.5238,72.381,315,323,5.2632,0.0
2022-09-13,328,12,4,3.6585,1.2195,300.0,72.561,77.439,328,79.5107,83.792,327,87.7676,87.4618,327,69.8413,73.0159,315,323,6.5015,0.0
2022-09-14,328,14,2,4.2683,0.6098,699.95,60.061,62.8049,328,74.6177,77.0642,327,85.9327,85.3211,327,69.8413,70.7937,315,323,5.8824,0.0
2022-09-15,328,16,5,4.878,1.5244,319.99,60.3659,64.3293,328,71.5596,73.3945,327,82.8746,80.4281,327,70.1587,71.1111,315,323,7.7399,0.3096
2022-09-16,328,6,56,1.8293,17.0732,10.71,32.3171,33.5366,328,51.682,50.4587,327,70.0306,70.0306,327,62.2222,62.5397,315,323,2.7864,2.4768
2022-09-19,328,13,3,3.9634,0.9146,433.35,29.2683,31.0976,328,47.0948,45.5657,327,68.1957,64.526,327,61.9048,63.1746,315,323,4.3344,2.4768
2022-09-20,328,10,1,3.0488,0.3049,999.93,40.8537,48.7805,328,55.6575,57.7982,327,71.8654,70.948,327,65.0794,66.0317,315,323,3.7152,0.3096
2022-09-21,328,6,9,1.8293,2.7439,66.67,31.7073,38.7195,328,47.7064,49.2355,327,67.5841,68.1957,327,63.4921,62.8571,315,323,2.7864,1.2384
2022-09-22,328,15,1,4.5732,0.3049,1499.9,38.7195,43.9024,328,48.9297,54.4343,327,70.3364,69.419,327,63.8095,64.7619,315,323,5.5728,0.9288
2022-09-23,328,3,15,0.9146,4.5732,20.0,19.5122,22.8659,328,31.4024,32.3171,328,58.104,58.4098,327,59.0476,58.0952,315,323,0.9288,2.1672
2022-09-26,328,2,95,0.6098,28.9634,2.11,8.2317,7.9268,328,15.8537,15.8537,328,39.1437,36.0856,327,49.5238,47.9365,315,323,0.3096,4.0248
2022-09-27,328,13,2,3.9634,0.6098,649.95,13.1098,13.1098,328,18.9024,21.9512,328,44.0367,40.9786,327,50.1587,49.5238,315,323,0.3096,1.8576
2022-09-28,328,6,2,1.8293,0.6098,299.98,13.7195,15.5488,328,19.2073,21.0366,328,39.7554,40.6728,327,49.6835,48.7342,316,323,0.3096,2.7864
2022-09-29,328,7,3,2.1341,0.9146,233.34,23.7805,23.4756,328,22.8659,27.1341,328,43.1193,44.3425,327,51.1041,48.8959,317,324,0.9259,1.8519
2022-09-30,328,22,2,6.7073,0.6098,1099.92,37.5,40.5488,328,30.4878,39.939,328,51.0703,51.9878,327,53.7736,53.1447,318,324,3.7037,0.0
2022-10-03,328,7,11,2.1341,3.3537,63.63,31.4024,31.7073,328,26.5244,33.2317,328,44.0367,45.8716,327,52.8302,50.3145,318,324,2.4691,1.5432
2022-10-04,328,30,0,9.1463,0.0,,61.2805,59.1463,328,37.1951,47.561,328,52.2936,54.4343,327,59.1195,54.4025,318,324,5.2469,0.0
2022-10-06,328,18,0,5.4878,0.0,,79.5732,73.1707,328,46.9512,56.4024,328,56.5749,60.2446,327,60.0629,57.2327,318,324,5.2469,0.0
2022-10-07,328,10,0,3.0488,0.0,,80.1829,69.5122,328,48.4756,57.3171,328,56.2691,60.5505,327,59.434,57.5472,318,325,5.8462,0.3077
2022-10-10,328,7,3,2.1341,0.9146,233.34,70.4268,53.9634,328,42.9878,48.4756,328,53.5168,53.5168,327,57.0533,54.5455,319,325,3.3846,0.6154
2022-10-11,328,1,15,0.3049,4.5732,6.67,43.9024,32.0122,328,34.1463,37.5,328,44.9541,48.0122,327,53.2915,51.4107,319,325,1.5385,2.1538
2022-10-12,328,10,0,3.0488,0.0,,46.6463,35.9756,328,35.3659,38.1098,328,48.0122,49.5413,327,55.1724,52.0376,319,325,2.7692,2.1538
2022-10-13,328,4,3,1.2195,0.9146,133.34,35.061,32.0122,328,32.0122,32.9268,328,42.8135,45.8716,327,53.4375,49.6875,320,325,1.2308,2.4615
2022-10-14,328,5,0,1.5244,0.0,,34.4512,33.8415,328,35.3659,33.2317,328,39.4495,42.8135,327,52.5,49.6875,320,326,1.227,1.8405
2022-10-17,328,14,3,4.2683,0.9146,466.68,36.5854,38.4146,328,38.7195,37.8049,328,43.4251,45.5657,327,52.8125,51.5625,320,326,4.2945,2.454
2022-10-18,328,14,2,4.2683,0.6098,699.95,47.561,56.0976,328,51.2195,47.8659,328,46.1774,52.2936,327,55.3125,55.0,320,326,4.908,1.227
2022-10-19,328,9,5,2.7439,1.5244,180.0,48.4756,52.7439,328,51.2195,48.7805,328,46.4832,53.5168,327,57.1875,56.875,320,327,4.5872,1.5291
2022-10-20,329,11,8,3.3435,2.4316,137.5,54.2683,53.9634,328,53.3537,50.0,328,48.0122,53.5168,327,55.3125,54.6875,320,327,3.6697,1.2232
2022-10-21,329,8,16,2.4316,4.8632,50.0,45.4268,43.2927,328,49.6951,43.5976,328,44.9541,50.4587,327,55.3125,53.75,320,327,2.7523,3.3639
2022-10-24,329,3,1,0.9119,0.304,299.97,64.3293,58.5366,328,59.7561,51.5244,328,47.7064,53.8226,327,56.875,55.3125,320,327,3.9755,0.0
2022-10-25,329,16,3,4.8632,0.9119,533.3,53.3537,51.8293,328,53.9634,49.6951,328,48.9297,55.0459,327,57.1875,55.0,320,327,3.6697,1.5291
2022-10-27,329,10,7,3.0395,2.1277,142.85,60.061,57.9268,328,57.3171,56.4024,328,51.9878,57.4924,327,57.8125,57.1875,320,327,5.8104,2.4465
2022-10-28,329,3,9,0.9119,2.7356,33.33,48.4756,46.0366,328,50.9146,49.0854,328,50.1529,56.2691,327,57.8125,56.5625,320,327,3.3639,2.4465
2022-10-31,329,12,9,3.6474,2.7356,133.33,55.4878,57.9268,328,56.0976,56.4024,328,52.2936,59.0214,327,60.0,58.4375,320,327,4.893,1.2232
2022-11-01,329,10,6,3.0395,1.8237,166.67,61.5854,63.7195,328,60.061,60.061,328,56.8807,64.2202,327,60.9375,60.625,320,327,2.4465,0.6116
2022-11-02,329,8,2,2.4316,0.6079,400.0,61.7021,61.3982,329,58.5366,60.6707,328,57.4924,63.3028,327,61.5625,61.5625,320,327,3.6697,1.2232
2022-11-03,329,15,3,4.5593,0.9119,499.98,62.614,60.4863,329,59.1463,60.9756,328,53.5168,60.5505,327,61.875,62.5,320,327,4.2813,1.2232
2022-11-04,329,21,4,6.383,1.2158,525.0,62.9179,60.4863,329,60.061,60.061,328,55.6575,63.9144,327,62.5,63.4375,320,327,6.422,1.2232
2022-11-07,329,19,1,5.7751,0.304,1899.7,62.0061,63.8298,329,63.7195,63.7195,328,56.5749,63.9144,327,64.375,63.4375,320,327,8.5627,1.5291
2022-11-09,329,13,12,3.9514,3.6474,108.33,54.4073,55.0152,329,59.1463,56.7073,328,54.5732,60.6707,328,63.4375,61.25,320,327,6.7278,0.6116
2022-11-10,329,7,21,2.1277,6.383,33.33,45.5927,45.8967,329,52.7439,52.1341,328,50.0,57.0122,328,63.4375,59.0625,320,327,2.4465,3.0581
2022-11-11,329,19,2,5.7751,0.6079,950.01,53.1915,53.4954,329,55.4878,54.878,328,53.6585,58.8415,328,62.5,59.375,320,327,3.6697,0.6116
2022-11-14,329,22,7,6.6869,2.1277,314.28,55.3191,55.6231,329,56.7073,57.0122,328,54.2683,58.8415,328,65.3125,63.125,320,327,3.9755,1.5291
2022-11-15,329,13,4,3.9514,1.2158,325.0,50.152,52.8875,329,56.7073,56.4024,328,55.1829,59.1463,328,65.0,63.4375,320,327,4.893,0.9174
2022-11-16,329,6,3,1.8237,0.9119,199.99,43.769,46.5046,329,52.7439,49.3902,328,52.7439,56.4024,328,63.75,62.1875,320,327,2.4465,1.2232
2022-11-17,330,7,4,2.1212,1.2121,175.0,38.6018,38.9058,329,47.1125,46.5046,329,49.3902,54.2683,328,60.9375,60.0,320,327,2.1407,2.4465
2022-11-18,330,13,4,3.9394,1.2121,325.01,35.2584,35.2584,329,43.1611,42.2492,329,48.7805,50.9146,328,59.375,59.6875,320,327,2.7523,2.4465
2022-11-21,331,14,3,4.2296,0.9063,466.69,31.6109,33.7386,329,42.2492,41.9453,329,47.8659,48.7805,328,58.125,57.1875,320,327,3.9755,3.6697
2022-11-22,332,4,9,1.2048,2.7108,44.44,33.7386,34.6505,329,38.9058,41.9453,329,46.0366,48.1707,328,59.6875,57.8125,320,327,4.2813,3.6697
2022-11-23,333,14,2,4.2042,0.6006,700.0,39.5137,42.5532,329,43.769,44.6809,329,48.4756,51.2195,328,60.0,58.75,320,327,3.6697,4.893
2022-11-24,333,13,1,3.9039,0.3003,1300.0,46.8085,49.2401,329,48.0243,50.152,329,53.6585,57.0122,328,61.25,59.6875,320,327,3.0581,2.1407
2022-11-25,333,16,0,4.8048,0.0,,60.7903,62.0061,329,54.1033,55.9271,329,57.622,59.7561,328,63.125,62.1875,320,327,4.5872,1.2232
2022-11-28,333,21,0,6.3063,0.0,,70.5167,70.5167,329,60.4863,62.614,329,60.3659,63.1098,328,65.0,65.3125,320,327,6.1162,0.6116
2022-11-29,333,12,3,3.6036,0.9009,400.0,69.697,65.4545,330,58.3587,61.0942,329,59.1463,61.2805,328,66.9782,65.4206,321,327,2.7523,0.9174
2022-11-30,333,11,5,3.3033,1.5015,220.0,75.4545,72.7273,330,66.8693,69.9088,329,63.7195,65.5488,328,70.0935,67.2897,321,327,3.9755,0.6116
2022-12-01,333,9,0,2.7027,0.0,,82.7795,78.2477,331,68.0851,69.9088,329,65.2439,68.2927,328,67.9128,67.6012,321,327,3.6697,0.0
2022-12-02,333,11,0,3.3033,0.0,,84.0361,81.0241,332,75.6839,76.2918,329,67.0732,70.4268,328,71.028,68.8474,321,327,6.1162,0.0
2022-12-05,333,17,3,5.1051,0.9009,566.67,79.2793,78.3784,333,76.8997,75.076,329,68.5976,70.122,328,71.3396,69.7819,321,327,6.1162,0.0
2022-12-06,333,7,0,2.1021,0.0,,67.8679,66.6667,333,70.8207,69.6049,329,65.5488,69.5122,328,69.4704,68.5358,321,327,6.1162,0.0
2022-12-07,333,5,2,1.5015,0.6006,250.0,55.5556,57.6577,333,65.9574,63.5258,329,63.4146,65.8537,328,68.2243,68.2243,321,327,5.5046,0.0
2022-12-08,333,14,0,4.2042,0.0,,56.1562,59.4595,333,68.997,63.2219,329,64.0244,66.7683,328,69.7819,67.9128,321,327,7.6453,0.3058
2022-12-09,333,5,11,1.5015,3.3033,45.45,38.4384,42.3423,333,56.231,51.9757,329,58.5366,58.8415,328,68.5358,66.3551,321,327,3.3639,0.9174
2022-12-12,333,20,0,6.006,0.0,,44.4444,48.3483,333,56.535,55.9271,329,60.3659,60.9756,328,68.5358,66.6667,321,327,5.8104,0.9174
2022-12-13,333,20,1,6.006,0.3003,2000.0,46.2462,52.8529,333,59.3939,56.0606,330,61.2805,59.7561,328,69.4704,65.7321,321,327,7.3394,0.6116
2022-12-14,333,17,1,5.1051,0.3003,1700.0,50.7508,58.8589,333,64.5455,62.4242,330,63.4146,63.7195,328,71.028,66.9782,321,327,7.3394,0.0
2022-12-15,333,10,5,3.003,1.5015,200.0,42.3423,46.8468,333,57.7039,54.6828,331,62.1951,60.061,328,68.2243,65.7321,321,327,2.7523,0.6116
2022-12-16,333,3,10,0.9009,3.003,30.0,31.5315,34.2342,333,43.3735,43.3735,332,57.0122,54.2683,328,66.6667,61.9938,321,327,1.2232,1.8349
2022-12-19,333,17,2,5.1051,0.6006,850.0,38.4384,41.4414,333,46.5465,45.9459,333,56.7073,55.7927,328,66.6667,63.5514,321,327,3.3639,2.1407
2022-12-20,333,8,3,2.4024,0.9009,266.67,37.8378,40.5405,333,45.045,43.5435,333,55.4878,52.1341,328,65.7321,60.7477,321,327,5.1988,1.5291
